Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,,4
Dog,3,Mixed Breed,Female,Brown,White,Medium,Short,No,No,Healthy,0,10,3
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,3,2
Cat,6,Domestic Short Hair,Female,Brown,Yellow,Small,Short,Yes,No,Healthy,0,,3
Cat,1,Abyssinian,Female,Yellow,Cream,Medium,Long,Not Sure,Not Sure,Healthy,0,3,1
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Long,No,No,Healthy,0,,6
Cat,12,American Shorthair,Male,Black,White,Medium,Medium,No,No,Minor Injury,50,,5
Dog,36,Rottweiler,Male,Black,No Color,Large,Short,Not Sure,Not Sure,Healthy,350,1,4
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,2,1
Dog,2,Mixed Breed,Male,Black,No Color,Medium,Medium,Yes,No,Healthy,0,3,1
Dog,36,French Bulldog,Female,Yellow,No Color,Small,Short,No,Not Sure,Minor Injury,0,,1
Cat,2,Domestic Short Hair,Female,Black,White,Medium,Medium,No,No,Healthy,0,,3
Dog,6,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,5
Dog,12,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,,1
Dog,24,Mixed Breed,Male,Black,White,Medium,Medium,Yes,No,Healthy,0,2,4
Cat,2,American Shorthair,Female,White,No Color,Small,Short,No,Yes,Healthy,100,4,4
Dog,6,Mixed Breed,Male,Brown,White,Medium,Short,Yes,No,Healthy,0,3,4
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,,6
Cat,2,Domestic Medium Hair,Male,White,No Color,Medium,Medium,Yes,No,Minor Injury,0,9,2
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,1,3
Dog,2,Mixed Breed,Female,White,No Color,Medium,Medium,Yes,No,Healthy,0,,14
Cat,12,Domestic Short Hair,Female,White,No Color,Medium,Short,Not Sure,Not Sure,Healthy,0,5,1
Cat,3,Domestic Short Hair,Male,Black,White,Small,Short,No,No,Healthy,0,,9
Dog,4,Mixed Breed,Male,Cream,No Color,Medium,Medium,No,No,Healthy,0,2,3
Cat,14,Domestic Short Hair,Male,Brown,Cream,Medium,Short,Yes,No,Healthy,0,1,1
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,1,1
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,3,4
Dog,12,Mixed Breed,Male,Black,Cream,Medium,Short,Yes,Yes,Healthy,0,,3
Dog,24,Miniature Pinscher,Female,Brown,No Color,Small,Short,Not Sure,No,Healthy,0,0,2
Cat,2,Tabby,Male,Black,White,Medium,Short,No,No,Healthy,0,9,1
Cat,3,Domestic Short Hair,Male,Golden,No Color,Medium,Short,No,No,Healthy,0,1,1
Dog,2,Mixed Breed,Female,Black,Cream,Medium,Short,Yes,No,Healthy,0,,6
Dog,5,Shiba Inu,Male,Brown,Cream,Large,Short,Not Sure,Not Sure,Healthy,0,3,2
Cat,4,Domestic Short Hair,Female,Brown,Golden,Small,Short,No,No,Healthy,0,1,2
Dog,1,Mixed Breed,Female,Black,White,Medium,Medium,No,No,Healthy,0,,4
Cat,9,Domestic Short Hair,Female,Cream,No Color,Medium,Short,No,No,Healthy,0,2,2
Cat,3,Domestic Short Hair,Male,Golden,No Color,Medium,Short,Yes,No,Healthy,0,,6
Dog,4,Mixed Breed,Female,Black,Brown,Medium,Medium,No,Not Sure,Healthy,0,2,4
Cat,4,Domestic Medium Hair,Female,Cream,No Color,Medium,Medium,Yes,No,Healthy,0,3,4
Cat,7,Calico,Female,Black,Yellow,Medium,Short,Yes,Yes,Healthy,50,,3
Cat,3,Tabby,Male,Yellow,White,Medium,Short,Not Sure,Not Sure,Healthy,0,4,2
Cat,1,Domestic Short Hair,Male,Black,Brown,Small,Short,No,No,Healthy,0,4,4
Cat,2,Domestic Short Hair,Male,Black,Brown,Small,Short,No,No,Healthy,0,,4
Dog,24,Mixed Breed,Female,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,,1
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,1,3
Cat,6,Domestic Short Hair,Female,Golden,Yellow,Small,Short,Yes,No,Healthy,0,,4
Cat,3,Domestic Short Hair,Male,Black,Gray,Small,Short,No,No,Healthy,0,1,1
Dog,6,Mixed Breed,Female,Black,No Color,Large,Short,No,No,Minor Injury,0,2,4
Cat,5,Domestic Long Hair,Female,Gray,White,Medium,Medium,Yes,No,Healthy,0,3,1
Dog,3,Mixed Breed,Male,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,1,4
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,4,2
Dog,3,German Shepherd Dog,Male,Cream,Gray,Large,Short,No,No,Healthy,0,1,2
Cat,2,Domestic Short Hair,Male,Black,Golden,Small,Short,No,No,Healthy,0,1,4
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,4,1
Cat,2,Domestic Short Hair,Male,Golden,Cream,Medium,Short,No,No,Healthy,0,,10
Dog,3,Terrier,Female,Brown,No Color,Medium,Medium,Yes,Yes,Healthy,0,2,2
Dog,36,Mixed Breed,Male,Black,No Color,Medium,Medium,Yes,Yes,Healthy,150,1,4
Dog,2,Black Labrador Retriever,Male,Black,White,Medium,Short,Not Sure,No,Healthy,0,2,3
Cat,5,Ragdoll,Female,Yellow,Gray,Medium,Short,No,No,Healthy,0,2,2
Dog,2,Mixed Breed,Female,Brown,White,Medium,Short,No,No,Healthy,0,,3
Dog,3,Mixed Breed,Female,Black,No Color,Medium,Short,No,No,Healthy,0,,2
Cat,4,Domestic Medium Hair,Female,Black,Yellow,Small,Medium,Not Sure,Not Sure,Healthy,0,6,3
Dog,12,Beagle,Male,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,2,4
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,150,,10
Dog,4,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,,2
Cat,2,Domestic Long Hair,Female,Black,Brown,Small,Long,No,No,Healthy,0,5,0
Dog,1,Mixed Breed,Male,White,No Color,Large,Short,No,No,Healthy,50,1,1
Cat,3,Domestic Medium Hair,Female,Black,Brown,Small,Medium,No,No,Healthy,1,3,4
Dog,3,Mixed Breed,Male,Cream,No Color,Medium,Short,No,No,Healthy,0,3,1
Cat,4,Siamese,Female,Black,Cream,Small,Short,No,No,Healthy,0,1,1
Dog,48,Jack Russell Terrier,Male,Brown,White,Medium,Short,Yes,No,Healthy,0,2,3
Cat,5,Domestic Short Hair,Female,Black,No Color,Medium,Short,No,No,Healthy,0,1,4
Dog,72,Poodle,Male,Brown,Cream,Medium,Short,Not Sure,Not Sure,Healthy,200,2,4
Dog,72,Poodle,Female,Cream,No Color,Small,Short,No,No,Healthy,200,,1
Cat,4,Domestic Short Hair,Female,Golden,Yellow,Small,Short,No,No,Healthy,0,,1
Cat,38,Domestic Short Hair,Female,Black,Golden,Large,Short,Yes,Not Sure,Healthy,0,1,4
Dog,24,Golden Retriever,Female,Yellow,Cream,Medium,Medium,No,Yes,Healthy,300,2,1
Dog,3,Shiba Inu,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,3,3
Dog,12,Mixed Breed,Male,Brown,Golden,Medium,Short,Yes,No,Healthy,0,5,2
Dog,24,Poodle,Male,White,No Color,Small,Medium,Not Sure,Not Sure,Healthy,0,,3
Cat,12,Domestic Medium Hair,Female,White,No Color,Medium,Medium,Not Sure,Not Sure,Healthy,0,4,4
Dog,7,Mixed Breed,Female,Black,White,Medium,Short,Yes,No,Healthy,100,,3
Cat,3,Domestic Short Hair,Female,White,No Color,Medium,Medium,Not Sure,No,Healthy,50,,3
Dog,48,Jack Russell Terrier,Female,Brown,White,Small,Short,Yes,No,Healthy,0,,0
Cat,9,Domestic Medium Hair,Male,Black,Gray,Medium,Medium,No,No,Healthy,0,1,1
Cat,12,Domestic Medium Hair,Male,Black,No Color,Large,Medium,Not Sure,Not Sure,Healthy,0,,1
Dog,2,Mixed Breed,Female,Black,Cream,Medium,Medium,No,No,Healthy,0,5,1
Cat,12,Mixed Breed,Female,Black,White,Medium,Short,Yes,Yes,Healthy,0,3,4
Cat,7,Domestic Medium Hair,Male,Brown,White,Large,Medium,No,No,Healthy,0,,5
Cat,8,Domestic Short Hair,Female,White,No Color,Medium,Short,Not Sure,Not Sure,Healthy,0,3,2
Dog,2,Mixed Breed,Female,Brown,No Color,Small,Short,No,No,Healthy,0,1,4
Cat,1,Calico,Female,Black,Yellow,Large,Medium,No,No,Healthy,0,4,1
Cat,3,Persian,Female,Black,Gray,Small,Long,No,No,Healthy,0,1,1
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,2
Dog,24,Mixed Breed,Male,Yellow,White,Medium,Short,Not Sure,Not Sure,Healthy,0,1,4
Cat,2,Domestic Short Hair,Female,White,No Color,Medium,Short,No,No,Healthy,0,2,1
Cat,12,British Shorthair,Female,Gray,No Color,Medium,Short,Not Sure,Not Sure,Healthy,0,3,1
Cat,1,Tabby,Female,Black,Brown,Small,Short,No,No,Healthy,0,2,1
Dog,2,Mixed Breed,Male,Brown,Cream,Medium,Short,Yes,Yes,Healthy,0,1,2
Dog,3,Mixed Breed,Female,Black,White,Medium,Short,Yes,No,Healthy,0,1,2
Dog,24,Yorkshire Terrier Yorkie,Male,Black,Brown,Small,Short,Not Sure,Not Sure,Healthy,0,,1
Dog,60,Poodle,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,,2
Dog,48,Mixed Breed,Male,Black,White,Medium,Short,Yes,Not Sure,Healthy,0,2,4
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,Yes,No,Healthy,0,,6
Dog,84,Mixed Breed,Female,Brown,White,Small,Short,Yes,Yes,Healthy,0,,2
Cat,1,Domestic Medium Hair,Male,Black,White,Small,Short,No,No,Healthy,0,,13
Cat,9,Tuxedo,Male,Black,White,Medium,Short,Yes,Yes,Healthy,0,4,2
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,3,2
Dog,7,Mixed Breed,Female,White,No Color,Medium,Short,No,Yes,Healthy,0,5,4
Dog,24,Shih Tzu,Male,Brown,White,Small,Medium,Yes,No,Healthy,100,,3
Dog,11,Mixed Breed,Female,Golden,No Color,Medium,Medium,Yes,Yes,Healthy,0,2,2
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,1,3
Dog,12,Mixed Breed,Male,Black,White,Medium,Short,Yes,No,Healthy,250,3,4
Cat,3,Domestic Short Hair,Male,Yellow,White,Medium,Short,No,No,Healthy,0,1,1
Cat,24,Siamese,Female,Yellow,White,Medium,Short,Yes,Yes,Healthy,0,3,3
Cat,3,Tabby,Female,Black,Brown,Medium,Short,No,No,Healthy,100,4,2
Cat,27,Domestic Medium Hair,Male,Cream,No Color,Large,Medium,Yes,Not Sure,Healthy,0,,2
Dog,1,Labrador Retriever,Male,Brown,No Color,Medium,Short,Not Sure,No,Healthy,0,1,3
Dog,2,Mixed Breed,Male,Brown,White,Small,Short,Yes,No,Healthy,0,2,4
Dog,8,Mixed Breed,Female,White,No Color,Medium,Medium,Yes,Yes,Healthy,0,,3
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,,9
Cat,8,Domestic Short Hair,Female,Black,Gray,Medium,Medium,No,Yes,Healthy,0,,1
Cat,6,Domestic Short Hair,Male,Gray,White,Medium,Short,Yes,Yes,Healthy,50,,0
Dog,4,Mixed Breed,Male,Yellow,No Color,Medium,Medium,Not Sure,No,Healthy,0,,8
Cat,1,Domestic Short Hair,Female,Black,White,Medium,Short,No,No,Healthy,0,1,4
Dog,9,Mixed Breed,Male,Black,No Color,Medium,Medium,Not Sure,Yes,Healthy,0,,5
Dog,1,Mixed Breed,Female,White,No Color,Small,Short,No,No,Healthy,0,,5
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,2,3
Cat,3,Domestic Medium Hair,Male,Cream,White,Small,Medium,No,No,Healthy,0,2,1
Dog,6,Spitz,Female,Brown,White,Small,Medium,Yes,Yes,Healthy,0,4,3
Cat,1,Domestic Medium Hair,Female,Black,White,Small,Short,No,No,Healthy,0,3,1
Cat,1,Domestic Medium Hair,Female,Black,No Color,Small,Medium,No,No,Healthy,0,4,4
Dog,72,Spitz,Female,Black,No Color,Medium,Medium,Not Sure,Yes,Healthy,0,2,4
Cat,2,Domestic Medium Hair,Male,Black,White,Small,Medium,No,No,Healthy,0,3,3
Cat,36,Domestic Long Hair,Male,Gray,No Color,Medium,Long,Not Sure,Not Sure,Healthy,0,5,1
Cat,3,Domestic Short Hair,Female,Brown,Cream,Medium,Short,No,Not Sure,Healthy,0,,2
Dog,4,Mixed Breed,Male,Brown,White,Medium,Short,Yes,No,Healthy,0,1,1
Dog,4,Mixed Breed,Male,Black,No Color,Large,Medium,Yes,Yes,Healthy,0,2,1
Dog,3,Mixed Breed,Male,Brown,No Color,Medium,Short,No,No,Healthy,0,1,3
Dog,2,Mixed Breed,Female,Brown,Golden,Medium,Short,Not Sure,Not Sure,Healthy,0,3,4
Cat,12,Domestic Short Hair,Male,Black,Brown,Small,Short,Not Sure,Not Sure,Healthy,0,,3
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,,4
Dog,13,Labrador Retriever,Female,Golden,No Color,Large,Short,Yes,Yes,Healthy,0,,3
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,90,,1
Cat,23,Domestic Medium Hair,Female,Black,White,Medium,Medium,No,Not Sure,Healthy,0,1,4
Dog,2,Mixed Breed,Male,Cream,No Color,Medium,Medium,Not Sure,No,Healthy,0,5,2
Dog,36,Mixed Breed,Female,Black,Brown,Medium,Short,No,Yes,Healthy,0,3,4
Dog,4,Mixed Breed,Female,Black,White,Medium,Short,Yes,No,Healthy,100,8,4
Cat,6,Domestic Short Hair,Female,Black,No Color,Medium,Short,No,No,Healthy,0,1,4
Dog,2,Mixed Breed,Male,Brown,Golden,Medium,Medium,Yes,No,Healthy,50,2,2
Cat,6,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,1,1
Cat,12,Siamese,Male,Brown,Cream,Large,Short,No,No,Healthy,0,,5
Dog,12,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,,3
Cat,24,Domestic Short Hair,Female,Black,Yellow,Medium,Short,Yes,Yes,Healthy,100,,11
Cat,2,Domestic Short Hair,Male,Black,Brown,Medium,Short,Yes,No,Healthy,10,3,2
Cat,36,Persian,Male,Black,No Color,Medium,Medium,Yes,No,Healthy,0,2,1
Dog,1,Mixed Breed,Female,Brown,No Color,Medium,Short,Not Sure,No,Healthy,0,1,3
Dog,36,Golden Retriever,Female,Yellow,Cream,Medium,Medium,Yes,Yes,Healthy,0,,1
Dog,4,Spitz,Male,Black,Brown,Medium,Short,Not Sure,Not Sure,Healthy,100,5,3
Cat,13,Tabby,Female,Gray,White,Medium,Medium,No,Yes,Healthy,0,1,4
Dog,60,Poodle,Female,Cream,No Color,Medium,Medium,Yes,Yes,Healthy,0,2,4
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,1,4
Dog,3,Labrador Retriever,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,5,3
Dog,2,Mixed Breed,Female,Black,No Color,Medium,Short,No,No,Healthy,0,,6
Dog,60,Spitz,Male,Cream,White,Medium,Medium,Not Sure,Not Sure,Healthy,0,,1
Dog,1,Mixed Breed,Male,Black,White,Medium,Medium,No,No,Healthy,0,4,1
Dog,5,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Not Sure,Healthy,0,,6
Dog,2,Mixed Breed,Female,Brown,White,Medium,Short,No,No,Healthy,0,,8
Dog,9,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,1,4
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,2,2
Dog,1,Mixed Breed,Female,Brown,Cream,Medium,Short,No,No,Healthy,0,,11
Cat,7,Domestic Medium Hair,Male,Gray,White,Medium,Medium,Yes,Yes,Healthy,100,9,3
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,1,3
Dog,6,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,0,4
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,3,4
Cat,5,Domestic Short Hair,Male,Gray,No Color,Small,Short,No,No,Healthy,0,3,2
Dog,5,Corgi,Female,Black,Brown,Small,Medium,Yes,No,Healthy,0,,2
Dog,4,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,1,1
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,5,1
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,2
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,,2
Dog,3,Rottweiler,Female,Brown,Cream,Medium,Short,No,No,Healthy,0,11,3
Cat,6,Domestic Short Hair,Female,Gray,White,Small,Short,No,No,Healthy,0,,1
Cat,5,Domestic Medium Hair,Male,Yellow,White,Medium,Medium,Yes,No,Healthy,0,2,4
Cat,4,Tiger,Male,Golden,White,Small,Short,No,No,Healthy,0,1,4
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,5,3
Cat,4,Oriental Short Hair,Female,Gray,No Color,Small,Medium,No,No,Healthy,0,2,4
Dog,24,Miniature Pinscher,Female,Brown,No Color,Small,Short,Not Sure,Not Sure,Healthy,0,,4
Dog,7,Hound,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,,4
Cat,2,Domestic Short Hair,Female,White,No Color,Small,Medium,No,No,Healthy,0,1,3
Dog,4,Mixed Breed,Female,Brown,White,Medium,Short,Yes,Yes,Healthy,0,,2
Cat,6,Domestic Short Hair,Male,Yellow,No Color,Small,Medium,No,No,Healthy,0,3,4
Dog,60,Cocker Spaniel,Male,Black,Brown,Medium,Medium,Yes,Yes,Minor Injury,0,,2
Dog,2,Mixed Breed,Male,Golden,Cream,Medium,Short,No,No,Healthy,0,,4
Cat,1,Calico,Female,Black,Golden,Small,Medium,No,No,Healthy,20,,2
Cat,3,Maine Coon,Female,Black,Brown,Medium,Long,No,No,Healthy,0,1,2
Dog,15,Mixed Breed,Female,Black,No Color,Medium,Short,Yes,Yes,Healthy,0,,2
Cat,12,Domestic Long Hair,Female,Gray,White,Medium,Long,No,Yes,Healthy,100,2,4
Dog,48,Mixed Breed,Female,White,No Color,Medium,Short,Yes,No,Healthy,0,2,4
Cat,0,Domestic Short Hair,Male,Golden,No Color,Medium,Short,No,No,Healthy,0,2,1
Cat,2,Domestic Short Hair,Male,Golden,White,Medium,Medium,No,No,Healthy,0,1,2
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,,4
Dog,3,Mixed Breed,Male,Brown,White,Medium,Medium,Yes,No,Healthy,0,3,3
Dog,78,Beagle,Male,Brown,Cream,Medium,Medium,No,No,Healthy,0,0,4
Cat,2,Domestic Short Hair,Female,Cream,White,Small,Short,No,No,Healthy,20,2,1
Dog,53,Shih Tzu,Male,Brown,White,Small,Short,Yes,Yes,Healthy,0,2,1
Dog,132,Jack Russell Terrier,Female,Brown,White,Small,Medium,Yes,Yes,Healthy,0,,2
Cat,2,Domestic Short Hair,Female,Black,Brown,Medium,Short,No,No,Healthy,0,,2
Dog,3,Mixed Breed,Male,Black,No Color,Medium,Short,No,No,Healthy,0,1,3
Cat,1,Domestic Long Hair,Female,Black,Brown,Small,Medium,No,No,Healthy,100,2,2
Dog,2,Mixed Breed,Female,Cream,No Color,Medium,Short,Not Sure,No,Healthy,0,2,2
Dog,1,Mixed Breed,Female,Black,Yellow,Medium,Short,No,No,Healthy,0,,1
Dog,12,Shih Tzu,Male,Brown,White,Medium,Medium,Yes,Not Sure,Healthy,0,1,0
Cat,3,Siamese,Female,Brown,No Color,Small,Medium,No,Yes,Healthy,0,1,1
Cat,1,Domestic Medium Hair,Female,Black,Gray,Medium,Medium,No,No,Healthy,0,,1
Dog,2,Mixed Breed,Female,Cream,No Color,Medium,Medium,Not Sure,Not Sure,Healthy,0,1,4
Cat,5,Domestic Medium Hair,Male,Gray,White,Medium,Medium,No,No,Healthy,0,,5
Dog,3,Labrador Retriever,Male,Black,No Color,Medium,Short,No,No,Healthy,0,4,2
Cat,8,Domestic Short Hair,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,3,3
Dog,24,Shih Tzu,Male,Black,Brown,Medium,Long,Yes,Yes,Healthy,0,1,1
Cat,12,Domestic Medium Hair,Male,Golden,White,Medium,Medium,Yes,No,Healthy,100,1,4
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,,8
Dog,3,Mixed Breed,Male,Black,White,Medium,Medium,Yes,No,Healthy,0,5,3
Dog,6,Mixed Breed,Male,Black,No Color,Medium,Short,Yes,No,Healthy,0,,2
Dog,3,Belgian Shepherd Malinois,Male,Black,Brown,Medium,Short,Yes,Not Sure,Healthy,0,,2
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,2,3
Dog,2,Mixed Breed,Female,Brown,Golden,Medium,Medium,Yes,No,Healthy,100,,4
Dog,72,West Highland White Terrier Westie,Male,White,No Color,Medium,Medium,Yes,Yes,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Cream,White,Medium,Short,No,No,Healthy,0,4,3
Dog,8,Spitz,Female,Brown,Cream,Small,Medium,No,Yes,Healthy,50,,4
Dog,1,Mixed Breed,Female,Cream,White,Large,Medium,No,No,Healthy,0,2,1
Cat,6,Domestic Short Hair,Male,Black,Brown,Medium,Medium,No,No,Minor Injury,0,1,4
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,2
Dog,12,Mixed Breed,Female,Brown,Cream,Medium,Short,Yes,Yes,Healthy,0,,3
Dog,24,Mixed Breed,Male,Black,Brown,Medium,Short,Yes,No,Healthy,0,,4
Dog,3,Mixed Breed,Male,Brown,No Color,Medium,Short,No,No,Healthy,0,2,1
Dog,84,Schnauzer,Female,Gray,White,Small,Long,Yes,Yes,Healthy,250,,2
Cat,2,Domestic Medium Hair,Female,Black,Yellow,Large,Medium,No,Not Sure,Healthy,40,4,1
Cat,12,Oriental Long Hair,Female,Yellow,White,Medium,Medium,Yes,No,Healthy,0,3,1
Dog,1,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,1,4
Cat,6,Tabby,Female,Gray,White,Medium,Short,Yes,Yes,Healthy,200,8,4
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Short,No,Not Sure,Healthy,0,2,4
Dog,18,Rottweiler,Male,Brown,No Color,Large,Short,Yes,No,Healthy,0,1,4
Cat,12,Domestic Short Hair,Female,Black,White,Medium,Short,Not Sure,Not Sure,Healthy,0,3,2
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Short,Yes,No,Healthy,0,2,2
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,,1
Dog,1,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,3
Dog,48,Mixed Breed,Male,Black,No Color,Small,Medium,Yes,Yes,Minor Injury,0,1,3
Dog,1,Mixed Breed,Female,Black,Brown,Large,Medium,Yes,No,Healthy,0,,4
Dog,3,Basenji,Female,Brown,White,Medium,Short,Not Sure,No,Healthy,0,4,3
Dog,15,Mixed Breed,Male,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,1,4
Dog,36,West Highland White Terrier Westie,Female,White,No Color,Small,Long,Not Sure,Yes,Healthy,200,,3
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,,3
Dog,2,Mixed Breed,Female,Black,No Color,Small,Short,No,Not Sure,Healthy,0,,4
Cat,4,Domestic Short Hair,Male,Golden,Cream,Small,Short,No,No,Healthy,0,,3
Dog,3,Mixed Breed,Male,White,No Color,Medium,Short,No,No,Healthy,0,,1
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,20,1,3
Dog,60,Rottweiler,Female,Black,Brown,Large,Short,Yes,Yes,Healthy,500,4,3
Dog,3,Mixed Breed,Male,Brown,No Color,Medium,Short,Yes,No,Healthy,0,3,4
Cat,1,Domestic Short Hair,Male,Black,White,Small,Short,No,No,Healthy,0,,7
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,,7
Cat,3,Domestic Short Hair,Female,Gray,White,Small,Short,No,No,Healthy,0,5,3
Dog,12,Mixed Breed,Male,Black,No Color,Medium,Short,No,No,Healthy,0,1,4
Cat,2,Domestic Short Hair,Male,Black,White,Medium,Medium,No,No,Healthy,0,4,3
Cat,2,Domestic Short Hair,Female,Black,White,Small,Short,No,No,Healthy,0,,4
Cat,6,Domestic Short Hair,Female,Black,Brown,Medium,Medium,Yes,Yes,Healthy,0,7,1
Cat,12,Tortoiseshell,Female,Brown,Yellow,Small,Medium,Yes,No,Healthy,0,1,1
Cat,12,Oriental Short Hair,Female,Brown,Cream,Small,Short,Yes,Yes,Healthy,0,1,4
Dog,6,Poodle,Male,Brown,No Color,Small,Medium,Yes,No,Healthy,350,,1
Dog,2,Mixed Breed,Female,Black,No Color,Medium,Medium,Yes,No,Healthy,0,3,1
Dog,84,Maltese,Male,White,No Color,Small,Medium,Yes,No,Healthy,0,3,1
Cat,12,Persian,Female,Brown,Cream,Large,Long,Yes,No,Healthy,250,1,2
Cat,3,Domestic Medium Hair,Male,Black,Gray,Medium,Medium,No,No,Healthy,0,1,4
Cat,2,Persian,Female,Golden,No Color,Large,Long,No,No,Healthy,750,5,2
Cat,18,Domestic Medium Hair,Male,White,No Color,Medium,Medium,Yes,Yes,Healthy,0,5,2
Cat,24,Domestic Long Hair,Male,Black,White,Medium,Long,Yes,No,Healthy,200,,1
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,No,No,Healthy,80,1,2
Dog,6,Mixed Breed,Female,Black,Golden,Medium,Medium,Yes,Yes,Healthy,0,4,3
Cat,24,Domestic Short Hair,Male,Brown,White,Medium,Short,Yes,No,Healthy,0,4,3
Dog,3,Terrier,Male,Brown,White,Medium,Short,No,No,Healthy,0,,5
Dog,4,Mixed Breed,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,5
Dog,2,Mixed Breed,Female,Black,No Color,Medium,Medium,No,No,Healthy,0,1,2
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,,12
Dog,18,Poodle,Male,Brown,No Color,Medium,Long,Not Sure,Yes,Healthy,0,4,1
Dog,2,Terrier,Female,Golden,No Color,Medium,Short,Yes,No,Healthy,0,5,2
Cat,3,Siamese,Female,Black,Brown,Small,Long,No,No,Healthy,0,4,1
Dog,84,Beagle,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,,4
